STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age, Civilian_labor_force_2012 , Employed_2012 , Unemployed_2012 ,Unemployment_rate_2012,Crime_rate,Total; Estimate; ,Median income (dollars); Estimate;
Washington,Clallam,216.6448691,47.54868991,0.81866062,0.639493429,79.51387689,"28,153","25,210","2,943",10.5,6910.4794459999985,30044,42485
Washington,Clark,213.9123974,53.14494873,0.91652071,1.013092177,79.84387395,"209,404","189,704","19,700",9.4,5770.3556119999985,160145,55719
Washington,Cowlitz,237.745556,76.64967027,1.097638398,1.075325889,77.69708514,"44,553","39,791","4,762",10.7,8093.116744,38834,47692
Washington,Franklin,223.4237182,56.71708979,0.934899293,1.254448327,79.7983992,"39,167","35,366","3,801",9.7,5191.461085,24270,55392
Washington,Grant,245.4548872,58.99096706,0.5957057920000001,0.994184888,78.67396816,"43,914","39,740","4,174",9.5,8964.248764,30543,46295
Washington,Grays Harbor,276.4904166,79.12549262,1.157153243,1.187001469,76.61955739,"28,876","25,129","3,747",13.0,6591.861529,27880,42057
Washington,Island,183.1367524,39.37012939,0.879317493,0.904839718,81.82505082,"32,528","29,879","2,649",8.1,4071.728635,32954,57381
Washington,King,194.9627917,39.66170323,1.89132137,0.909912154,81.2355166,"1,122,834","1,051,837","70,997",6.3,8789.671795999999,804062,69047
Washington,Kitsap,206.496897,56.09941134,0.791973716,1.294311952,79.83985598,"116,110","106,945","9,165",7.9,6879.788434,97027,59073
Washington,Lewis,267.8290931,59.84294807,0.7251454340000001,1.1771382259999998,77.88515332,"32,233","28,372","3,861",12.0,5803.0418850000015,30134,42927
Washington,Pierce,245.71730840000004,59.57282385,1.17825874,0.919884007,78.86351359,"386,969","350,908","36,061",9.3,9217.284078,300554,57629
Washington,Skagit,198.1096656,49.98261739,0.793350826,0.79656829,79.78209973,"57,112","51,599","5,513",9.7,8615.124049,44671,53400
Washington,Snohomish,215.4908055,51.69238088,0.892744573,1.04877215,80.13150846,"385,500","356,761","28,739",7.5,6324.059198,270568,67136
Washington,Spokane,232.9831108,65.73245445,1.068247313,1.350165635,78.62431828,"230,421","209,506","20,915",9.1,12542.04056,189004,47624
Washington,Thurston,206.8633185,55.12625515,0.854137632,1.1547944209999998,80.03707796,"123,207","112,813","10,394",8.4,6342.939403,102335,58239
Washington,Whatcom,212.751278,47.77921988,1.015050813,0.8979223829999999,80.72166267,"103,136","94,735","8,401",8.1,6331.809783,79029,51458
Washington,Yakima,268.20347200000003,53.41658184,1.06272126,1.099206669,78.41220227,"121,082","108,267","12,815",10.6,8998.092674,78472,43942
West Virginia,Berkeley,277.0267644,69.83568111,1.679626355,0.826486202,76.53802142,"52,263","48,774","3,489",6.7,6121.812147,40633,53248
West Virginia,Cabell,282.5195106,76.65742752,1.760040776,1.291066674,75.73382975,"43,037","40,228","2,809",6.5,10341.83082,39570,35567
West Virginia,Harrison,310.6327489,81.88063475,0.715671376,1.945145688,76.06883212,"31,407","29,358","2,049",6.5,5078.801198,28556,40022
West Virginia,Kanawha,275.35831980000006,73.51303719,1.232568561,1.560489986,75.76414835,"91,341","85,308","6,033",6.6,8222.261714,84099,46914
West Virginia,Monongalia,259.1862488,61.53208441,0.989890592,1.335062676,79.0945283,"49,695","47,114","2,581",5.2,5091.154772,36881,39532
West Virginia,Raleigh,303.4250053,99.4621951,1.160998838,1.646889794,74.92957768,"32,843","30,456","2,387",7.3,9517.300079,30834,40705
West Virginia,Wood,354.7942893,73.19045600000003,0.7605924540000001,1.310497395,76.8750974,"38,543","35,739","2,804",7.3,6653.887652,35774,42857
Wisconsin,Brown,236.0784992,46.51689072,0.670356415,0.7881319040000001,80.37415867,"137,669","128,638","9,031",6.6,4401.7996,98774,50131
Wisconsin,Dane,193.6926667,42.91476527,0.7889008359999999,0.768588188,81.28882184,"297,439","282,942","14,497",4.9,5733.361807,207415,59792
Wisconsin,Dodge,256.588978,46.05657795,0.457268564,1.511127467,79.59116725,"47,741","44,327","3,414",7.2,3244.532445,33183,50781
Wisconsin,Eau Claire,215.5064737,53.41950277,0.478260118,0.870742501,80.72038988,"58,258","54,880","3,378",5.8,4584.810506,40311,47913
Wisconsin,Fond du Lac,228.5385195,44.50325079,0.359464725,0.726417732,80.19021674,"56,122","52,478","3,644",6.5,3935.899941,41191,53065
Wisconsin,Jefferson,219.4298141,42.02866517,0.41604703,1.00439796,80.30853987,"46,217","43,133","3,084",6.7,3704.153362,32360,53675
Wisconsin,Kenosha,276.4799975,67.15703198,0.8223326940000001,0.87001635,78.35362041,"86,975","79,881","7,094",8.2,5593.183959,62697,54172
Wisconsin,La Crosse,203.9634965,52.46416545,0.545147838,1.190491021,80.28268669,"66,417","62,804","3,613",5.4,5807.47057,46959,47360
Wisconsin,Manitowoc,228.09656980000003,44.98666586,0.471198682,1.536578896,80.33367131,"43,693","40,299","3,394",7.8,4111.698262,33926,46045
Wisconsin,Marathon,188.999288,46.49219337,0.441722456,0.920300552,80.90238204,"71,647","66,401","5,246",7.3,3638.307645,52147,52419
Wisconsin,Milwaukee,277.19143189999994,53.0014673,2.143607459,1.535859143,77.60045462,"476,476","435,430","41,046",8.6,10953.45603,383291,42381
Wisconsin,Outagamie,215.2531963,43.40715277,0.415720621,0.811167185,80.9526978,"100,334","93,887","6,447",6.4,3671.041493,68973,56918
Wisconsin,Ozaukee,216.86902110000003,39.07029275,0.306366791,1.0625269309999998,81.88921644,"47,380","44,776","2,604",5.5,2197.257749,34365,75170
Wisconsin,Portage,204.0324874,41.97129493,0.51401712,1.181339946,80.96176627,"38,920","36,073","2,847",7.3,3610.668337,28270,45215
Wisconsin,Racine,237.5488127,53.36657506,0.7737764009999999,1.491670827,78.93741933,"100,430","92,035","8,395",8.4,5908.478314,75752,51904
Wisconsin,Rock,234.1913903,64.43452789999999,0.623723661,1.184492967,78.70772601,"81,437","74,654","6,783",8.3,6437.302962,63287,45989
Wisconsin,Sheboygan,245.2406398,45.38864295,0.47226338,1.366210863,79.96822292,"60,309","56,178","4,131",6.8,4593.569176,46653,51899
Wisconsin,Walworth,226.2299208,57.75851953,0.412786989,1.331986294,79.73183727,"56,035","51,976","4,059",7.2,3946.896652,39758,48940
Wisconsin,Washington,215.66721260000003,42.66709285,0.293175835,0.805357942,81.15636389,"75,076","70,466","4,610",6.1,3600.678094,51837,64221
Wisconsin,Waukesha,191.8266386,43.27625785,0.34180272799999994,0.873408755,81.52847779,"217,595","205,076","12,519",5.8,2999.428571,154189,72364
Wisconsin,Winnebago,206.2515701,51.31712557,0.5243107020000001,0.853250125,80.27113426,"92,511","86,350","6,161",6.7,4412.683118,67627,51458
Wisconsin,Wood,223.4208487,51.11826129,0.396990366,1.2175457440000002,80.55479971,"39,717","36,723","2,994",7.5,4476.039319,31549,44568
Wyoming,Laramie,235.1457087,72.93077252,0.672956413,1.769987157,78.79954893,"47,711","44,967","2,744",5.8,6276.987216,35245,54192
Wyoming,Natrona,229.2926904,87.52953131,0.54009958,1.504585754,77.84910064,"42,388","40,242","2,146",5.1,6478.21878,32065,54526
