STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age, Civilian_labor_force_2014 , Employed_2014 , Unemployed_2014 ,Unemployment_rate_2014,Crime_rate,Total; Estimate;,Median income (dollars); Estimate;
Alabama,Baldwin,272.036935,54.27857881,2.012194938,1.286499806,78.07568073,"86,415","81,115","5,300",6.1,4601.130084,71307,48461
Alabama,Calhoun,368.2451226,87.32155194,2.102117267,2.090603113,74.02281022,"47,257","43,484","3,773",8.0,7957.484469,46087,41428
Alabama,Cullman,350.9741932,89.77804404,1.24402591,1.925291545,75.30541456,"35,929","33,751","2,178",6.1,4826.436072,30424,38261
Alabama,Elmore,277.3647943,91.25148485,2.344332732,2.732107203,75.93431563,"36,557","34,469","2,088",5.7,5913.753659,28352,55530
Alabama,Etowah,356.7112565,97.44109209,1.706381991,1.832055939,73.85404427,"43,735","40,655","3,080",7.0,9143.869582,39714,40529
Alabama,Houston,300.26493460000006,66.90097814,3.396855123,1.27214856,76.80812063,"45,159","42,097","3,062",6.8,6023.703277000001,38825,39543
Alabama,Jefferson,313.00758239999993,59.23854552,4.309557153,2.065167807,75.34314624,"312,247","292,621","19,626",6.3,10762.29906,261980,44646
Alabama,Lauderdale,262.9965619,75.93796419,1.277485409,1.301717599,76.49725809999998,"43,489","40,362","3,127",7.2,4913.004504,38093,40309
Alabama,Lee,291.3464258,74.44775862,3.0694919260000004,1.640483718,76.51751381,"71,372","67,385","3,987",5.6,5638.926489,57880,39932
Alabama,Limestone,307.0612301999999,64.90666148,2.47156871,1.648044875,77.21481692,"39,591","37,177","2,414",6.1,3641.896752,31638,49672
Alabama,Madison,228.2371273,61.87242413,1.793681889,2.186492336,78.06564997,"170,131","159,637","10,494",6.2,8261.226262999999,140771,58339
Alabama,Marshall,337.0628923,105.6263743,1.266986446,2.250238877,74.53037821,"39,915","37,254","2,661",6.7,6407.671141,34872,33446
Alabama,Mobile,328.4830542,65.83369836,6.073830944,1.288842448,75.12711493,"185,382","171,027","14,355",7.7,9073.342308,153450,43642
Alabama,Montgomery,276.232175,68.0358093,6.831834134,3.187399837,75.83401496,"105,042","97,838","7,204",6.9,9162.02106,89415,43346
Alabama,Morgan,320.2937221,76.81815614,1.298534342,3.31598622,76.21298745,"56,053","52,357","3,696",6.6,5555.369128,45016,44708
Alabama,Shelby,232.5695549,53.62736705,1.121178647,2.030103132,79.53418046,"107,247","102,440","4,807",4.5,4471.2169509999985,75714,67754
Alabama,Talladega,337.146963,89.66725641,2.4174635980000003,2.326632349,74.28689529,"35,399","32,651","2,748",7.8,9017.42677,30649,39971
Alabama,Tuscaloosa,305.4569177,71.00326051,2.1858482930000003,1.483574884,75.79956916,"97,092","91,359","5,733",5.9,7817.60245,68320,47531
Alabama,Walker,360.3473313,119.6986594,1.646990815,2.41325135,71.56804807,"25,761","23,724","2,037",7.9,8631.323151999999,25211,35495
Arizona,Apache,210.0003817,50.31606635,2.248532715,3.727024477,74.28083521,"21,129","17,823","3,306",15.6,1504.661555,18766,33076
Arizona,Cochise,253.5318574,49.22518344,0.8200515840000001,1.224730415,78.82568184,"50,772","46,508","4,264",8.4,4975.5294159999985,47653,45688
Arizona,Coconino,193.0161021,46.49164033,1.115911191,2.134641032,79.39500367,"71,960","66,866","5,094",7.1,7099.028958,46919,49757
Arizona,Maricopa,203.0554297,51.21434802,1.981379267,0.704536068,80.05669046,"1,954,459","1,841,230","113,229",5.8,6894.662694,1458064,53896
Arizona,Mohave,295.4071295,71.97346859,1.987433716,2.379517116,75.70979169,"78,060","71,264","6,796",8.7,6752.610494,81292,37674
Arizona,Navajo,233.77097340000003,50.92812683,1.453051526,2.381704871,75.71379494,"41,527","36,937","4,590",11.1,4093.383197,33236,34600
Arizona,Pima,213.4262691,49.95356533,1.925267131,0.8620749,79.4578924,"461,348","433,561","27,787",6.0,9810.028585,389737,45856
Arizona,Pinal,180.6991823,50.29363902,1.510991591,0.6411133489999999,80.17215444,"153,156","142,463","10,693",7.0,4281.229579,132176,49867
Arizona,Yavapai,212.9299629,56.86618361,1.001986057,1.390264511,79.02284263,"93,950","87,992","5,958",6.3,6084.52219,90584,44255
Arizona,Yuma,184.9491953,45.07870202,1.36133544,1.000374316,80.68009173,"93,020","71,756","21,264",22.9,5920.991312,70593,40008
Arkansas,Benton,261.1220886,53.32588137,0.868065115,0.7197872790000001,79.38662393,"115,420","110,115","5,305",4.6,4051.055096,86232,56981
Arkansas,Craighead,340.7685787,79.35093716,1.738497836,1.693524389,76.04490344,"49,477","46,789","2,688",5.4,8013.292145,38548,42691
Arkansas,Faulkner,278.6365072,67.91400986,1.298677221,3.288196838,77.23094383,"59,046","55,769","3,277",5.5,8142.632579999998,42782,51650
Arkansas,Garland,299.4603554,76.90246471,2.33389623,1.971549649,75.65631474,"40,339","37,789","2,550",6.3,7891.3156530000015,39045,41032
Arkansas,Jefferson,397.92431810000005,57.04678687,3.795682484,4.386751703,74.18306713,"29,502","26,928","2,574",8.7,10947.66031,28494,32433
Arkansas,Lonoke,314.9209177,77.35910323,1.275092702,1.899436283,75.86463348,"32,747","31,077","1,670",5.1,5415.197944,26688,54545
Arkansas,Pulaski,291.7695424,56.7103043,4.329188397,3.757296396,76.48142235,"184,549","174,401","10,148",5.5,13605.53048,152045,44860
Arkansas,Saline,253.8222997,61.40974135,1.52047943,2.289763847,77.90655109999999,"54,611","51,972","2,639",4.8,5961.571601,41587,53926
Arkansas,Sebastian,328.7261099,72.13533055,2.07090179,1.6556610980000002,76.19079573,"57,183","53,940","3,243",5.7,9302.05066,48779,38418
Arkansas,Washington,287.7769823000001,63.33904369,1.064801968,1.747307938,78.11494349,"110,157","105,355","4,802",4.4,7241.7217,81600,45034
Arkansas,White,350.9468162,78.72197928,1.08280224,1.614430056,75.87338913,"34,474","32,053","2,421",7.0,6257.195592,29146,39340
California,Alameda,196.5928379,36.12465016,2.853491767,0.634489776,81.45976533,"809,983","762,878","47,105",5.8,8493.026554,563601,77214
California,Butte,260.0467434,64.8637858,1.470843339,1.826006813,78.24305179,"101,483","92,708","8,775",8.6,6568.309526,85366,42365
California,Contra Costa,201.1846857,40.33657071,1.638255478,0.705229395,81.39449781,"540,891","507,521","33,370",6.2,6473.142359,387936,80361
California,El Dorado,203.7347747,46.02666943,0.914847188,1.264658173,81.06414486,"88,114","81,968","6,146",7.0,3885.878628,65804,71113
California,Fresno,275.9386974,46.21881878,2.979256607,0.998403402,78.76388306,"439,300","388,435","50,865",11.6,7725.437806,297993,43423
California,Humboldt,273.6705561,70.47425592,1.875500893,2.068540931,77.20811759,"62,505","58,346","4,159",6.7,7852.062378,53195,40598
California,Imperial,223.3512311,32.49077317,2.352099304,2.046039461,80.41937447,"78,445","59,598","18,847",24.0,7180.728244,43635,39290
California,Kern,311.738762,72.71101703,1.7147203030000002,0.6774949379999999,77.25980354,"393,459","352,504","40,955",10.4,7562.110559000002,261135,47644
California,Kings,250.1075157,57.5898873,1.4817958830000002,1.445425683,79.21074117,"57,578","50,717","6,861",11.9,5521.107787,41596,42784
California,Lake,306.0881656,81.47994218,2.27797156,1.386190189,75.80169776,"29,352","26,727","2,625",8.9,6719.799969,27636,34529
California,Los Angeles,218.7848367,34.94064092,3.3820941060000003,0.382060799,81.35807988,"5,004,087","4,591,068","413,019",8.3,5161.328823,3269112,55746
California,Madera,254.8487319,50.03530597,1.827642987,0.870555642,79.34930981,"61,953","55,013","6,940",11.2,5574.9492,42895,42433
California,Marin,160.5140691,27.66118202,1.3601105080000002,0.654287339,83.80002265,"139,122","133,186","5,936",4.3,3862.174579,103509,95749
California,Mendocino,254.663533,58.58931851,1.676116697,1.682127338,78.54100759,"40,479","37,647","2,832",7.0,4731.875614000001,33464,42660
California,Merced,261.70816569999994,53.47693867,1.871985631,1.238809701,78.92387559999997,"114,589","99,887","14,702",12.8,6489.581378,79255,44084
California,Monterey,196.1367735,37.59555617,1.470985425,0.859668529,81.84677223,"218,226","198,499","19,727",9.0,5732.293470000001,123920,57864
California,Napa,227.7283676,44.85008546,1.13724459,0.445611811,80.49355885,"73,592","69,417","4,175",5.7,4112.945816,50516,74123
California,Nevada,202.0141692,47.08944637,0.8804469109999999,0.8001462359999999,81.29504835,"47,961","44,820","3,141",6.5,3860.937294,40186,56917
California,Orange,205.7995386,35.14851061,1.279763549,0.298420463,82.27429948,"1,572,653","1,486,383","86,270",5.5,3872.812409000001,1018862,76306
California,Placer,203.32514730000003,42.85450069,0.746033582,0.635858509,81.4637242,"175,888","164,871","11,017",6.3,3882.432881,136239,75390
California,Riverside,237.6138131,50.71936172,2.4682019580000003,0.45611524,80.21369372,"1,013,481","930,412","83,069",8.2,5825.263149,700584,57006
California,Sacramento,251.7752036,49.14670007,2.459399116,0.6755570940000001,79.11699482,"680,676","630,973","49,703",7.3,6461.2082329999985,523353,55842
California,San Bernardino,269.749552,63.23774678,2.24595355,0.926684224,78.65355011,"907,537","834,901","72,636",8.0,5992.193874000001,617066,52041
California,San Diego,205.9982999,38.90823176,2.19298197,1.095242318,81.42787948,"1,544,314","1,445,086","99,228",6.4,4288.492321,1100858,66192
California,San Joaquin,274.7236292,57.97849428,2.603689321,0.557248838,78.10445402,"312,782","279,832","32,950",10.5,8563.061047,221874,51659
California,San Luis Obispo,227.4370589,44.23318968,1.068806855,0.8681735829999999,81.37256158,"140,565","132,727","7,838",5.6,4918.677672,102645,63474
California,San Mateo,175.518856,30.47041248,1.391372695,0.299451283,83.11294121,"427,907","409,873","18,034",4.2,4161.707232,257473,101051
California,Santa Barbara,214.7520634,36.34053151,1.426572841,0.759814999,81.65392829,"218,314","204,973","13,341",6.1,4718.88051,142912,63833
California,Santa Clara,170.2823928,29.6808326,1.007034382,0.368484753,83.13961024,"992,221","941,097","51,124",5.2,5060.990887,622068,97532
California,Santa Cruz,213.4900508,39.94503856,1.378299725,0.7446282479999999,81.36632656,"142,647","130,163","12,484",8.8,6815.913095,96127,65368
California,Shasta,290.9519331,84.22968552,1.324244996,1.77534897,76.68418018,"75,047","67,830","7,217",9.6,7759.165437999999,68542,43706
California,Solano,206.9471752,50.48489926,2.506575102,0.801269604,79.65057096,"203,266","187,972","15,294",7.5,7263.62118,145313,67999
California,Sonoma,220.2179331,42.21082039,1.838354322,0.7778049429999999,81.09476535,"256,742","242,339","14,403",5.6,4171.729121,190875,67771
California,Stanislaus,297.8374675,54.92991384,1.866846692,0.721651413,78.25066562,"241,157","214,219","26,938",11.2,8076.562376000001,169038,51084
California,Sutter,272.9416675,60.90230235,1.136465284,1.228717364,78.98803939,"44,394","38,781","5,613",12.6,5607.457168,31634,54433
California,Tulare,292.1125326,56.06011863,1.842068906,1.4581093040000002,78.29661869,"198,635","172,550","26,085",13.1,5798.2465299999985,132742,42611
California,Ventura,204.9197135,39.40685759,1.095864449,0.8744591620000001,81.70825701,"431,107","402,455","28,652",6.6,4421.093598,269869,75449
California,Yolo,204.7718619,56.99721086,1.229813319,0.6962581990000001,80.54803351,"102,474","94,763","7,711",7.5,6098.416832,72228,53765
California,Yuba,331.618104,88.78867328,1.511296547,1.4443257269999998,76.11979345,"27,962","24,829","3,133",11.2,6596.83741,25732,42143
Colorado,Adams,210.7570906,57.92818716,1.612742518,1.4082468,80.01678824,"244,862","230,839","14,023",5.7,6480.5702,159422,59659
Colorado,Arapahoe,210.7570906,57.92818716,1.612742518,1.4082468,80.01678824,"330,982","314,763","16,219",4.9,5615.011277000001,232763,65327
Colorado,Boulder,210.7570906,57.92818716,1.612742518,1.4082468,80.01678824,"176,045","168,845","7,200",4.1,5275.151824000001,123690,71540
Colorado,Douglas,153.8795674,35.90522219,0.305698085,1.000032289,83.71955332,"169,078","162,294","6,784",4.0,2320.092868,108135,103226
Colorado,El Paso,218.7637717,58.04889537,0.862082446,1.090735899,79.83163034,"306,425","288,041","18,384",6.0,6694.109664,245158,59446
Colorado,Jefferson,210.7570906,57.92818716,1.612742518,1.4082468,80.01678824,"307,385","293,395","13,990",4.6,5946.8372,224502,70714
Colorado,Larimer,197.3763243,45.19357883,0.473117061,1.525694846,81.71930089,"176,951","169,412","7,539",4.3,4709.50882,125165,56575
Colorado,Mesa,238.8583152,75.86617039,0.7617954379999999,1.958153981,78.7734301,"73,160","68,598","4,562",6.2,5966.906572,59703,50174
Colorado,Pueblo,231.74653250000003,81.37463506,1.166250252,1.940615123,77.49822546,"72,251","66,970","5,281",7.3,11414.51853,63385,41047
Colorado,Weld,210.7570906,57.92818716,1.612742518,1.4082468,80.01678824,"145,272","138,793","6,479",4.5,4653.841387,96803,62083
Connecticut,Fairfield,207.59282030000003,34.14799083,1.895270446,0.89281464,81.79737824,"478,479","448,984","29,495",6.2,3720.995443,338421,85925
Connecticut,Hartford,226.9832094,44.54905069,3.787125401,0.924125371,80.07763466,"473,612","441,506","32,106",6.8,5254.89399,346525,65894
Connecticut,Litchfield,222.4694096,50.31580693,0.7975575429999999,0.981591151,80.73934229999998,"105,843","99,476","6,367",6.0,3413.010486,73572,73756
Connecticut,Middlesex,193.9196692,43.06463857,0.998955197,0.7307702490000001,81.02494513,"92,289","87,004","5,285",5.7,3444.642341,67106,75876
Connecticut,New Haven,221.2268961,45.49160666,3.2228042610000003,0.8934677759999999,79.81420566,"457,038","423,994","33,044",7.2,6025.642771,326050,60391
Connecticut,New London,220.5623616,55.14707446,1.575170675,0.595919741,80.1825017,"137,463","128,146","9,317",6.8,4958.88704,105504,66148
Connecticut,Tolland,216.4981065,45.34962893,1.026741299,1.049343328,81.64461418,"84,735","79,788","4,947",5.8,3702.990785,53984,78786
Connecticut,Windham,253.6887023,63.12998452,1.666938496,0.731171042,78.99798287,"62,991","58,384","4,607",7.3,3316.999623,44655,59195
Delaware,Kent,281.5256463,62.05207157,3.457456127,1.186497167,77.53646738,"75,216","70,393","4,823",6.4,6427.37313,61270,55227
Delaware,New Castle,242.1071971,49.38156766,5.494980144,1.064895584,78.98544854,"283,309","267,676","15,633",5.5,7118.1041,202204,64801
Delaware,Sussex,250.2486006,50.20517546,2.400748964,1.6743211080000002,78.76350394,"94,789","89,318","5,471",5.8,7003.5160700000015,86269,55011
Florida,Alachua,216.3759695,52.84782144,4.8726924060000005,1.269497522,78.64154374,"129,548","122,796","6,752",5.2,7117.767263,97215,45228
Florida,Bay,289.2855795,79.48464766,4.073017181,1.59781033,76.51680138,"87,558","82,008","5,550",6.3,9073.887693,66024,44775
Florida,Brevard,239.7450632,57.15804833,2.687957649,0.58523856,78.52202176,"257,909","239,911","17,998",7.0,6210.263417,225226,47907
Florida,Broward,246.7191441,39.76764439,8.487199622999999,0.349094129,80.25257969,"987,282","928,716","58,566",5.9,6920.082285,665192,51608
Florida,Charlotte,191.3385136,46.67530792,1.888965876,0.444691458,80.60422223,"66,886","62,292","4,594",6.9,3841.647838,75234,43039
Florida,Citrus,293.2593492000001,74.77904429,1.894502999,0.493992947,76.72953914,"48,229","44,106","4,123",8.5,4200.955959000001,60315,35671
Florida,Clay,255.0972179,72.47220502,1.750634452,1.402153222,78.18498091,"97,811","92,188","5,623",5.7,4676.677842,70307,58153
Florida,Collier,140.704583,30.13171288,2.1409344480000003,0.383376958,83.43375257,"160,059","150,508","9,551",6.0,3456.986643,133162,58026
Florida,Columbia,292.9651109,89.46009879,4.932001142,1.920747454,75.1549892,"28,359","26,476","1,883",6.6,7392.7159999999985,23825,38520
Florida,Duval,283.6398232,59.13703933,7.390240491,2.970770867,76.73509905,"459,978","429,051","30,927",6.7,9338.393151,340985,45779
Florida,Escambia,290.5540123,70.15811741,5.457270004,1.211625219,76.33427033,"139,309","130,372","8,937",6.4,9338.748409,115094,46655
Florida,Flagler,193.0604383,42.30391031,2.765857141,1.207074496,79.67273374,"43,219","40,046","3,173",7.3,4043.828616,36798,51622
Florida,Hernando,256.2297709,64.16267195,2.611300492,0.547993364,77.59602937,"66,235","60,994","5,241",7.9,5070.374574,70558,40255
Florida,Highlands,214.045411,61.59966548,3.702012942,0.592426471,79.06932612,"35,843","32,821","3,022",8.4,6381.239291,39288,36120
Florida,Hillsborough,248.4331333,52.95126043,5.618304263,0.94621229,78.55004272,"682,847","643,346","39,501",5.8,4854.531124,489603,50796
Florida,Indian River,206.07021530000003,41.12119306,2.850210514,0.489828363,79.96200454,"61,753","56,875","4,878",7.9,4969.082038000001,55618,46238
Florida,Lake,229.6904062,46.09033267,3.291999429,0.851582243,79.03375323,"138,345","129,500","8,845",6.4,5253.817405,117696,47191
Florida,Lee,193.2351588,40.1326325,2.89030276,0.473596274,80.98357014,"310,352","291,638","18,714",6.0,4690.223139,263295,49055
Florida,Leon,232.162327,47.90797057,5.067810146,1.196363826,79.35341718,"149,877","141,567","8,310",5.5,9953.253847,112145,44824
Florida,Manatee,214.206594,39.99661332,3.427999683,0.44233072,80.36472752,"160,548","151,358","9,190",5.7,6752.815222,137695,52031
Florida,Marion,260.9864586,57.75164239,3.664931919,0.618634482,77.45318912,"131,605","122,005","9,600",7.3,4893.688038,132275,39958
Florida,Martin,177.0469203,45.67083517,2.39182219,0.40840542,81.16236015,"68,687","64,521","4,166",6.1,3941.787238,62518,55866
Florida,Miami-Dade,225.3872532,33.64933112,8.618844637,0.390067743,80.90495113,"1,320,102","1,231,286","88,816",6.7,9219.23622,843887,42926
Florida,Monroe,210.3318687,39.10925379,6.629899448,0.967867995,78.84920313,"45,043","43,189","1,854",4.1,8087.431694,28065,59388
Florida,Nassau,240.284441,70.06259277,2.10969523,1.37637654,77.82899071,"36,269","34,108","2,161",6.0,3442.085545000001,28336,52249
Florida,Okaloosa,232.6264531,71.15715294,1.46875579,1.190732996,78.38231682,"92,072","87,331","4,741",5.1,5593.317914,73277,57640
Florida,Orange,229.0221456,45.49274852,5.211638954,0.919604223,79.86124824,"676,557","637,038","39,519",5.8,9177.858351,444543,47055
Florida,Osceola,254.917552,52.0796081,3.359407656,0.990770965,79.24119498,"152,667","142,399","10,268",6.7,6154.768269,89328,42899
Florida,Palm Beach,193.2547557,32.76752192,6.427257322000001,0.29842630800000003,81.2374923,"684,793","644,664","40,129",5.9,6792.851666,538246,52203
Florida,Pasco,266.2059922,65.69188199999999,2.364612286,0.7006243209999999,77.70477371,"213,023","198,813","14,210",6.7,5362.5351,186999,45349
Florida,Pinellas,256.4909341,48.47591014,4.616035586000001,0.6175006239999999,78.88860743,"471,706","444,471","27,235",5.8,8354.467020999999,402575,45152
Florida,Polk,264.2081447,55.87792607,4.9039383910000005,0.597753497,77.95779093,"278,477","258,446","20,031",7.2,6171.101791,218286,42780
Georgia,Barrow,290.6829814,95.96368444,1.286193013,1.365788218,76.40287029,"35,183","32,983","2,200",6.3,6256.238217,22508,47834
Georgia,Bartow,292.5170039,80.79435416,1.834629817,2.197339891,76.13478289,"46,609","43,279","3,330",7.1,10749.95801,37742,53675
Georgia,Bibb,390.191781,72.06085152,7.910422636,2.535493387,73.78167013,"69,005","63,493","5,512",8.0,29116.37406,56135,35397
Georgia,Bulloch,263.6049537,68.10122543,4.343192118,2.244556228,77.07468728,"34,535","32,015","2,520",7.3,5551.251532,25844,32841
Georgia,Carroll,335.4362694,80.06274794,2.012630744,2.281229886,75.22370033,"51,951","47,716","4,235",8.2,7245.082873,38875,40744
Georgia,Catoosa,265.55089080000005,74.65772397,1.097513159,1.896552262,78.09969162,"31,036","29,138","1,898",6.1,7688.452894,23476,52412
Georgia,Chatham,280.89645319999994,55.59828134,7.5481465289999985,1.72554025,77.03904036,"131,711","122,124","9,587",7.3,8163.951484,106188,50718
Georgia,Cherokee,225.504349,56.53576692,1.114468897,1.4933337759999998,79.92615761,"118,001","111,560","6,441",5.5,2995.805347,81991,69711
Georgia,Clarke,255.7332255,53.73018922,3.79969536,1.399748795,78.34723383,"56,217","52,333","3,884",6.9,7688.168975,44016,29996
Georgia,Clayton,289.5801835,57.61987849,5.551838262,1.7484103009999998,77.21876391,"124,667","113,123","11,544",9.3,10052.70533,88538,43287
Georgia,Cobb,220.1970774,46.80177929,2.326896659,1.220091087,80.08166084,"393,441","370,236","23,205",5.9,5402.764416,271686,67043
Georgia,Columbia,214.1144831,51.55718315,1.589445239,1.991987843,79.75697072,"66,428","62,587","3,841",5.8,3211.588265,45371,66925
Georgia,Coweta,253.1387557,68.54754669,2.335517927,1.7034364119999998,78.17267192,"66,501","62,426","4,075",6.1,4204.887302,49546,59506
Georgia,Dougherty,302.0290358,66.83420625,12.63223044,1.749343302,75.18720167,"38,645","35,094","3,551",9.2,11886.45517,35539,31755
Georgia,Douglas,304.9052619,62.25840008,2.863148153,1.434434458,77.05570990000002,"67,664","62,679","4,985",7.4,6372.477863,47687,54826
Georgia,Fayette,201.0626008,45.45516029,1.306368301,0.949688555,81.21843853,"53,750","50,490","3,260",6.1,3050.586369,38945,77016
Georgia,Floyd,327.754143,66.77336314,2.466788741,2.4536048,75.79695666,"43,274","39,868","3,406",7.9,9189.690378,36177,41752
Georgia,Forsyth,212.6953312,51.45895619,0.655399492,1.156086412,81.27918395,"100,368","95,123","5,245",5.2,2009.770269,66429,85639
Georgia,Fulton,257.8389284,40.60925817,11.74778515,1.733927842,77.65489618,"509,436","473,594","35,842",7.0,11009.08739,381990,55807
Georgia,Glynn,241.0031542,73.66520001,4.670671025,1.684305367,76.90267457,"37,076","34,325","2,751",7.4,10345.12122,32361,47333
Georgia,Gwinnett,211.0387738,49.15435148,1.933465116,1.539775916,80.57776751,"444,312","417,546","26,766",6.0,4897.206639,278652,59492
Georgia,Hall,245.6619316,61.36693546,1.4945287040000002,1.548027306,78.56994777,"90,063","84,779","5,284",5.9,4333.709843,63383,52519
Georgia,Henry,278.7532615,69.44742247,2.89831119,1.618050227,77.50490852,"103,521","96,043","7,478",7.2,5827.477416,68524,58242
Georgia,Houston,257.953901,59.56693866,2.754574315,2.021323402,77.82489481,"65,923","61,457","4,466",6.8,9047.676218,53519,51054
Georgia,Liberty,283.491298,71.79363836,2.982830169,1.772675675,76.79613112,"25,629","23,680","1,949",7.6,6584.578306,22096,41812
Georgia,Lowndes,324.83167139999995,75.53220158,6.957343745,2.561413624,76.03816482,"50,537","46,882","3,655",7.2,8399.421636,38547,38733
Georgia,Muscogee,322.1010963,70.03779688,6.994585486,2.582333524,75.1349134,"80,811","74,035","6,776",8.4,14098.706430000002,74339,42176
Georgia,Newton,308.90167369999995,69.91999293,3.876616207,1.748098461,76.05316827,"47,931","44,019","3,912",8.2,5819.993229,35923,46790
Georgia,Paulding,239.4691417,65.91439634,1.40783118,1.5492845519999998,78.2703084,"74,827","70,247","4,580",6.1,4678.7639020000015,50248,62453
Georgia,Richmond,317.94857,66.23052038,9.516318068,2.755457357,74.07494329,"84,627","77,305","7,322",8.7,9897.584008,71031,35793
Georgia,Rockdale,248.4410392,58.63723561,4.299266558,1.663590492,78.21606563,"42,028","38,741","3,287",7.8,6761.740559999998,29707,46524
Georgia,Troup,333.173176,69.0724593,4.543583121,2.234837259,75.14133413,"36,096","33,458","2,638",7.3,8355.911065,23942,40486
Georgia,Walker,392.0883231,89.55586989,1.597806494,1.988634562,74.85202646,"29,396","27,285","2,111",7.2,16599.261469999998,25458,38493
Georgia,Walton,307.1702165,73.93702705,1.959762136,1.524575294,76.60224759,"41,409","38,753","2,656",6.4,8305.86303,30355,50895
Georgia,Whitfield,272.0634953,72.30511741,1.6237572059999998,1.920746233,77.06077674,"44,722","41,231","3,491",7.8,6331.773848,36388,42069
Hawaii,Hawaii,233.0492923,31.88773007,1.314242077,0.616379318,80.14975770000002,"87,707","82,863","4,844",5.5,7454.246723,65178,52788
Hawaii,Kauai,216.26401,28.39173743,1.018149044,1.221812704,81.06994817,"34,792","33,111","1,681",4.8,6372.848595,22234,64847
Hawaii,Maui,207.8811679,32.05407932,1.086631769,0.8494323009999999,80.99196037,"82,431","78,704","3,727",4.5,7813.029729999998,54303,67013
Idaho,Ada,211.0145577,54.66624547,0.563235072,1.355745023,80.74508905,"211,681","202,788","8,893",4.2,3775.966379,159896,57716
Idaho,Bannock,285.9732188,65.32727571,0.560160592,1.328720721,77.85750331,"41,518","39,612","1,906",4.6,5089.028198,30240,44018
Idaho,Bonneville,249.5826277,63.74666963,0.527825227,1.210738908,78.99575571,"49,585","47,493","2,092",4.2,4506.884626,36420,49626
Idaho,Canyon,231.2197156,63.20657156,0.808240968,1.166649639,79.04861555,"89,030","83,703","5,327",6.0,5002.219263,66791,43250
Idaho,Kootenai,216.7477752,58.59522552,0.471272989,1.580982596,79.50673067,"70,466","66,361","4,105",5.8,5931.92029,56177,48776
Idaho,Twin Falls,230.5988644,71.96229272,0.479603025,1.629861141,78.03700698,"38,211","36,553","1,658",4.3,4920.396293,29482,43624
Illinois,Adams,248.5109232,69.57396509,0.861839729,1.756711602,78.69608652,"32,635","30,894","1,741",5.3,5338.8987670000015,27657,45606
Illinois,Champaign,216.1123167,51.24197891,1.356010458,1.855284263,80.24615351,"103,402","97,193","6,209",6.0,6088.032837,81347,46776
Illinois,Cook,267.7697601,41.02453768,3.215247523,1.105551426,78.67371049,"2,653,342","2,455,149","198,193",7.5,6339.331501,1938055,55069
Illinois,Kane,206.4618567,43.66182957,0.954802225,1.041509924,80.91848732,"264,897","246,677","18,220",6.9,2961.996329,172350,72541
Illinois,Kankakee,293.2983979,59.09370506,1.253878888,1.344453584,77.0278446,"55,811","51,378","4,433",7.9,6136.2248009999985,40732,58378
Illinois,Kendall,207.9533531,48.90729883,0.635647361,1.092897473,81.17010625,"65,164","60,981","4,183",6.4,2567.108096,39923,90072
Illinois,Lake,208.4301767,43.74281975,0.7091879529999999,1.129879228,81.04227435,"365,199","341,670","23,529",6.4,3498.941102,240673,77772
Illinois,Macon,262.8176207,58.28622886,1.679014284,1.331059402,77.70478706,"50,797","46,459","4,338",8.5,5628.262628,44063,47574
Illinois,Madison,298.76485269999995,68.88420524,1.19052755,0.951036465,77.16000622,"132,268","122,960","9,308",7.0,4500.544527,106253,54438
Illinois,McHenry,236.7414543,57.84305895,0.452896815,0.950106928,80.15168,"165,732","154,853","10,879",6.6,2341.307158,109417,76628
Illinois,McLean,235.9655736,58.62601245,0.926377682,1.053023188,80.08692184,"90,778","85,807","4,971",5.5,4300.7718,66361,58061
Illinois,Peoria,263.8393456,58.58265544,1.484584986,1.196764551,78.22309534,"91,556","84,524","7,032",7.7,7428.320206,74982,52352
Illinois,Rock Island,267.4908461,57.41081203,1.068408016,0.887937855,78.75664467,"72,601","67,464","5,137",7.1,5414.417492000001,59384,47751
Illinois,Sangamon,264.6877584,59.13247296,1.409609443,1.836727907,78.33150749,"104,386","98,232","6,154",5.9,9234.910013,83286,55103
Illinois,Tazewell,255.21857090000003,56.21352719,0.7379933540000001,1.503105558,78.69126603,"67,789","63,227","4,562",6.7,3794.282865,53763,60801
Illinois,Vermilion,332.0970313,86.67057992,1.3824384580000002,2.839742235,76.19212785,"35,526","32,525","3,001",8.4,8258.199067,31338,41690
Illinois,Will,256.13068930000003,45.10068459,0.8128398579999999,1.208480908,79.93640142,"356,697","329,629","27,068",7.6,2971.452059,224012,74828
Illinois,Williamson,266.71811230000003,71.39615437,0.903095884,2.267550524,76.94173142,"31,390","29,153","2,237",7.1,3009.343144,27211,49153
Illinois,Winnebago,267.783319,57.95762128,1.551608197,1.068044315,77.95412353,"142,061","130,296","11,765",8.3,7822.286759999999,114034,47121
Indiana,Allen,244.7507414,66.91977305,1.414911924,1.6688964919999998,78.31473085,"175,539","165,499","10,040",5.7,5748.388846,138980,48521
Indiana,Bartholomew,276.9051319,74.16784764,0.876130293,1.812489791,77.80224335,"42,577","40,713","1,864",4.4,6637.625241,31827,53002
Indiana,Clark,310.3641486,77.61016755,1.621790132,1.934610653,76.29696159999997,"57,572","54,466","3,106",5.4,7774.69747,42686,52674
