,FIPS_ST,FIPS_CTY,CPOPCRIM,COUNTY,STATE,Crime_Count,Crime_rate
0,1,1,54912,Autauga,Alabama,3644,6636.0722610722605
1,1,3,193322,Baldwin,Alabama,10523,5443.25012155885
2,1,5,26868,Barbour,Alabama,1567,5832.216763436058
3,1,7,22503,Bibb,Alabama,626,2781.851308714394
4,1,9,57968,Blount,Alabama,2885,4976.883797957494
5,1,11,10340,Bullock,Alabama,353,3413.926499032882
6,1,13,20099,Butler,Alabama,1178,5860.988108861137
7,1,15,116893,Calhoun,Alabama,10002,8556.54316340585
8,1,17,34035,Chambers,Alabama,2930,8608.785074188336
9,1,19,26027,Cherokee,Alabama,2147,8249.125907711223
10,1,21,43848,Chilton,Alabama,3077,7017.423827768655
11,1,23,12902,Choctaw,Alabama,190,1472.6399007905752
12,1,25,24618,Clarke,Alabama,945,3838.6546429441873
13,1,27,13287,Clay,Alabama,328,2468.57830962595
14,1,29,14785,Cleburne,Alabama,431,2915.1166723030096
15,1,31,51618,Coffee,Alabama,2650,5133.868030531985
16,1,33,54418,Colbert,Alabama,4092,7519.570730273072
17,1,35,12908,Conecuh,Alabama,813,6298.419584753641
18,1,37,8954,Coosa,Alabama,451,5036.855036855037
19,1,39,37476,Covington,Alabama,2499,6668.267691322447
20,1,41,13626,Crenshaw,Alabama,614,4506.091296051666
21,1,43,80409,Cullman,Alabama,3535,4396.274048924872
22,1,45,49708,Dale,Alabama,3185,6407.419328880664
23,1,47,42552,Dallas,Alabama,4925,11574.074074074075
24,1,49,71053,De Kalb,Alabama,3876,5455.08282549646
25,1,51,80973,Elmore,Alabama,5013,6190.952539735467
26,1,53,37887,Escambia,Alabama,1774,4682.344867632697
27,1,55,97233,Etowah,Alabama,9485,9754.918597595466
28,1,57,16901,Fayette,Alabama,419,2479.143245961777
29,1,59,31766,Franklin,Alabama,1623,5109.236290373355
30,1,61,26964,Geneva,Alabama,1528,5666.815012609405
31,1,63,8204,Greene,Alabama,503,6131.155533885909
32,1,65,12862,Hale,Alabama,451,3506.453117711087
33,1,67,16756,Henry,Alabama,692,4129.863929338744
34,1,69,103920,Houston,Alabama,7453,7171.862971516552
35,1,71,51451,Jackson,Alabama,2923,5681.133505665584
36,1,73,638502,Jefferson,Alabama,69431,10874.045813482182
37,1,75,14174,Lamar,Alabama,265,1869.6204317764923
38,1,77,92462,Lauderdale,Alabama,5504,5952.71571023772
39,1,79,33054,Lawrence,Alabama,1379,4171.961033460398
40,1,81,91016,Lee,Alabama,8104,8903.928979520084
41,1,83,89170,Limestone,Alabama,3782,4241.336772457104
42,1,85,8920,Lowndes,Alabama,615,6894.6188340807175
43,1,87,19750,Macon,Alabama,2275,11518.987341772152
44,1,89,345330,Madison,Alabama,29627,8579.329916311934
45,1,91,19846,Marengo,Alabama,1303,6565.554771742417
46,1,93,30167,Marion,Alabama,1226,4064.0434912321407
47,1,95,86692,Marshall,Alabama,5835,6730.72486503945
48,1,97,414070,Mobile,Alabama,42324,10221.460139589924
49,1,99,22178,Monroe,Alabama,1470,6628.190098295609
50,1,101,230228,Montgomery,Alabama,18654,8102.402835450076
51,1,103,120635,Morgan,Alabama,7161,5936.0881999419735
52,1,105,3544,Perry,Alabama,345,9734.762979683972
53,1,107,18713,Pickens,Alabama,428,2287.1800352695986
54,1,109,33246,Pike,Alabama,2541,7643.024724778921
55,1,111,22598,Randolph,Alabama,985,4358.792813523321
56,1,113,58835,Russell,Alabama,5434,9235.998980198861
57,1,115,85189,St Clair,Alabama,4332,5085.163577457183
58,1,117,200233,Shelby,Alabama,8885,4437.330509955901
59,1,119,12806,Sumter,Alabama,670,5231.9225363111045
60,1,121,81654,Talladega,Alabama,7600,9307.56607147231
61,1,123,40833,Tallapoosa,Alabama,2708,6631.890872578551
62,1,125,199771,Tuscaloosa,Alabama,16259,8138.81894769511
63,1,127,64969,Walker,Alabama,5048,7769.859471440225
64,1,129,16945,Washington,Alabama,518,3056.948952493361
65,1,131,11381,Wilcox,Alabama,299,2627.1856603110446
66,1,133,24010,Winston,Alabama,1021,4252.394835485215
67,2,13,0,Aleutians East,Alaska ,0,
68,2,16,4340,Aleutians West,Alaska ,179,4124.42396313364
69,2,20,299455,Anchorage,Alaska ,29458,9837.204254395485
70,2,50,6463,Bethel,Alaska ,427,6606.838929289803
71,2,60,985,Bristol Bay,Alaska ,20,2030.456852791878
72,2,70,2438,Dillingham,Alaska ,178,7301.066447908121
73,2,90,34741,Fairbanks North Star,Alaska ,3338,9608.243861719582
74,2,100,2561,Haines,Alaska ,138,5388.520109332292
75,2,110,32946,Juneau,Alaska ,2404,7296.788684514054
76,2,122,19898,Kenai Peninsula,Alaska ,1853,9312.493717961603
77,2,130,8305,Ketchikan Gateway,Alaska ,620,7465.3822998193855
78,2,150,6564,Kodiak Island,Alaska ,756,11517.367458866545
79,2,164,0,Lake and Peninsula,Alaska ,0,
80,2,170,15098,Matanuska-Susitna,Alaska ,1707,11306.1332626838
81,2,180,3805,Nome,Alaska ,180,4730.617608409987
82,2,185,9674,North Slope,Alaska ,402,4155.468265453794
83,2,188,3375,Northwest Arctic,Alaska ,509,15081.481481481482
84,2,201,1263,Prince of Wales-Outer Ketchikan,Alaska ,107,8471.892319873317
85,2,220,9093,Sitka,Alaska ,429,4717.914879577697
86,2,232,956,Skagway-Hoonah-Angoon,Alaska ,26,2719.665271966527
87,2,240,0,Southeast Fairbanks,Alaska ,0,
88,2,261,6305,Valdez-Cordova,Alaska ,314,4980.174464710547
89,2,270,0,Wade Hampton,Alaska ,0,
90,2,280,5395,Wrangell-Petersburg,Alaska ,246,4559.777571825764
91,2,282,0,Yakutat,Alaska ,0,
92,2,290,0,Yukon-Koyukuk,Alaska ,0,
93,4,1,73986,Apache,Arizona,1229,1661.125077717406
94,4,3,67442,Cochise,Arizona,3308,4904.955369057857
95,4,5,136999,Coconino,Arizona,9312,6797.1299060577085
96,4,7,52216,Gila,Arizona,3374,6461.6209590929975
97,4,9,28279,Graham,Arizona,947,3348.7747091481315
98,4,11,8994,Greenlee,Arizona,506,5625.972870802758
99,4,12,17285,La Paz,Arizona,1097,6346.543245588661
100,4,13,3997629,Maricopa,Arizona,295270,7386.128127447544
101,4,15,200268,Mohave,Arizona,14358,7169.393013362095
102,4,17,107325,Navajo,Arizona,5031,4687.631027253668
103,4,19,999664,Pima,Arizona,105348,10538.340882536533
104,4,21,386454,Pinal,Arizona,19189,4965.403385655213
105,4,23,46552,Santa Cruz,Arizona,1532,3290.943461075786
106,4,25,214243,Yavapai,Arizona,9440,4406.211638186545
107,4,27,198958,Yuma,Arizona,12385,6224.931895173856
108,5,1,18866,Arkansas,Arkansas,1632,8650.48234919962
109,5,3,21433,Ashley,Arkansas,1311,6116.735874585919
110,5,5,40897,Baxter,Arkansas,2457,6007.77563146441
111,5,7,235568,Benton,Arkansas,9320,3956.39475650343
112,5,9,37474,Boone,Arkansas,2321,6193.627581790041
113,5,11,11369,Bradley,Arkansas,368,3236.8721963233356
114,5,13,5303,Calhoun,Arkansas,120,2262.8700735432776
115,5,15,27641,Carroll,Arkansas,1526,5520.784342100503
116,5,17,11322,Chicot,Arkansas,768,6783.253842077372
117,5,19,22938,Clark,Arkansas,1288,5615.136454791176
118,5,21,15560,Clay,Arkansas,583,3746.786632390745
119,5,23,25753,Cleburne,Arkansas,1909,7412.728614142042
