STATE,COUNTY,YEAR,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age,Civilian_labor_force,Employed,Unemployed,Unemployment_rate,Crime_rate
Alabama,Macon,2013,378.1509728,44.5991416,5.464960912,2.824917642,72.92398445,"8,414","7,603",811,9.6,11518.98734
Alabama,Madison,2013,226.8912903,61.24924073,1.906535359,2.279846145,78.11511279,"171,363","160,551","10,812",6.3,8579.329916
Alabama,Marengo,2013,362.0666202,62.23034763,1.980277625,2.00259193,74.67917223,"7,634","6,955",679,8.9,6565.554772
Alabama,Marion,2013,361.9632144,85.99619551,1.266185037,1.553638132,74.61774836,"12,487","11,499",988,7.9,4064.043491
Alabama,Marshall,2013,341.7710967,103.3828069,1.253812641,2.204806904,74.44765405,"40,614","37,841","2,773",6.8,6730.724865
Alabama,Mobile,2013,340.1570671,65.39041923,5.6345748,1.433324512,74.9742147,"187,046","171,088","15,958",8.5,10221.46014
Alabama,Monroe,2013,320.4456585,63.70259578,2.388148032,1.533433922,75.10328961,"7,766","6,843",923,11.9,6628.190098
Alabama,Montgomery,2013,273.4446105,64.76964692,6.489394598,2.893773757,75.90237711,"106,360","98,613","7,747",7.3,8102.402835
Alabama,Morgan,2013,319.999383,74.89447399,1.306975488,3.201609176,76.26809109,"57,001","53,090","3,911",6.9,5936.0882
Alabama,Perry,2013,392.4198917,66.09610075,2.517252193,2.102924344,72.36311003,"3,566","3,083",483,13.5,9734.76298
Alabama,Pickens,2013,335.0992977,62.8823488,2.177335029,1.556458592,74.64873741,"7,420","6,727",693,9.3,2287.180035
Alabama,Pike,2013,329.2748423,71.97989804,4.365398603,1.873869856,74.70906553,"14,924","13,785","1,139",7.6,7643.024725
Alabama,Randolph,2013,347.9340967,71.92438014,1.82770235,3.107395534,74.82329452,"9,212","8,498",714,7.8,4358.792814
Alabama,Russell,2013,293.7639034,80.04803382,4.023829847,2.546821616,74.50354604,"25,018","23,208","1,810",7.2,9235.99898
Alabama,Shelby,2013,229.4669842,54.8377128,1.096893547,2.000093376,79.49284335,"107,004","102,054","4,950",4.6,4437.33051
Alabama,Sumter,2013,326.2610287,51.83144869,4.113372978,2.001582268,74.70384666,"5,463","4,969",494,9,5231.922536
Alabama,Talladega,2013,345.2754662,90.46511678,2.381336089,2.360282757,73.81398155,"35,771","32,700","3,071",8.6,9307.566071
Alabama,Tallapoosa,2013,315.0783481,80.64782014,2.370600095,3.42355468,74.96711113,"18,399","16,909","1,490",8.1,6631.890873
Alabama,Tuscaloosa,2013,304.4521868,68.77255387,1.988857835,1.484351695,75.89501744,"95,678","89,602","6,076",6.4,8138.818948
Alabama,Walker,2013,363.3062613,115.5860017,1.567928701,2.207514012,71.56435267,"26,364","24,136","2,228",8.5,7769.859471
Alabama,Washington,2013,346.6436683,63.76122218,2.281483269,1.254314873,74.81233347,"6,714","5,985",729,10.9,3056.948952
Alabama,Wilcox,2013,337.6151167,64.07512171,3.638418918,2.771920515,72.30091586,"2,780","2,244",536,19.3,2627.18566
Alabama,Winston,2013,307.0691327,105.375775,1.327256025,1.723688011,74.51887391,"9,644","8,737",907,9.4,4252.394835
Arizona,Apache,2013,205.418723,49.35513297,2.213381414,3.510165855,74.32980541,"21,829","17,813","4,016",18.4,1661.125078
Arizona,Cochise,2013,257.5930401,50.12812873,0.817038851,1.273952897,78.68421192,"51,308","46,587","4,721",9.2,4904.955369
Arizona,Coconino,2013,191.9128152,46.55832707,1.245970377,2.17999148,79.3918527,"70,877","65,110","5,767",8.1,6797.129906
Arizona,Gila,2013,243.9243035,68.30806854,1.385466821,0.915637238,76.42751535,"20,901","18,890","2,011",9.6,6461.620959
Arizona,Graham,2013,240.4857828,56.73461,1.002679214,1.449751501,77.55337649,"14,276","13,173","1,103",7.7,3348.774709
Arizona,Greenlee,2013,231.6725684,55.68453435,0.839687284,1.207023633,78.2578251,"4,580","4,311",269,5.9,5625.972871
Arizona,La Paz,2013,177.8393981,44.98698401,1.254653939,0.975992134,80.85469448,"8,028","7,372",656,8.2,6346.543246
Arizona,Maricopa,2013,202.8959555,49.96882506,1.842554136,0.687598198,80.05335954,"1,907,171","1,781,737","125,434",6.6,7386.128127
Arizona,Mohave,2013,310.788313,75.27223571,2.06182444,2.11865788,75.17553294,"76,838","68,888","7,950",10.3,7169.393013
Arizona,Navajo,2013,229.9322542,50.43536212,1.394895357,2.146894475,75.6370611,"41,925","36,283","5,642",13.5,4687.631027
Arizona,Pima,2013,217.191271,48.97724516,1.724764102,0.798647286,79.42836987,"456,994","426,120","30,874",6.8,10538.34088
Arizona,Pinal,2013,181.5577174,49.51709866,1.393225948,0.611893996,80.15588141,"148,275","136,324","11,951",8.1,4965.403386
Arizona,Santa Cruz,2013,168.7156465,30.25533768,0.805963938,0.787850895,81.90713022,"20,111","17,023","3,088",15.4,3290.943461
Arizona,Yavapai,2013,204.0243418,56.04697826,0.933331429,1.316901371,78.98581535,"91,587","84,500","7,087",7.7,4406.211638
Arizona,Yuma,2013,177.8393981,44.98698401,1.254653939,0.975992134,80.85469448,"94,729","70,567","24,162",25.5,6224.931895
Arkansas,Arkansas,2013,407.4293842,74.01523902,1.463340537,2.474178949,74.62915025,"9,589","8,884",705,7.4,8650.482349
Arkansas,Ashley,2013,385.3769939,61.69027816,2.048991322,3.259668336,74.84349615,"8,923","7,953",970,10.9,6116.735875
Arkansas,Baxter,2013,274.3553421,66.21458478,0.856633027,1.380508967,76.8350602,"16,067","14,775","1,292",8,6007.775631
Arkansas,Benton,2013,249.2100547,51.03737676,0.85795646,0.691106952,79.65190469,"111,857","105,567","6,290",5.6,3956.394757
Arkansas,Boone,2013,332.903257,63.12433348,0.789411076,1.340241327,77.2380633,"16,048","14,922","1,126",7,6193.627582
Arkansas,Bradley,2013,464.4339814,54.9040229,2.284805489,2.602426364,74.3771785,"4,127","3,722",405,9.8,3236.872196
Arkansas,Calhoun,2013,307.9706101,68.98590334,1.650315526,2.199808637,75.72436526,"2,424","2,226",198,8.2,2262.870074
Arkansas,Carroll,2013,260.0826683,56.54591772,1.045019906,1.208922981,78.05233528,"12,284","11,548",736,6,5520.784342
Arkansas,Chicot,2013,417.0169908,57.81512719,3.468052648,3.064669625,73.38505258,"3,843","3,397",446,11.6,6783.253842
Arkansas,Clark,2013,352.3220082,62.69779596,1.792371758,3.111303103,75.79877698,"9,923","9,030",893,9,5615.136455
Arkansas,Clay,2013,405.6104208,72.8647896,0.743535855,1.801307322,74.76791731,"6,530","5,895",635,9.7,3746.786632
Arkansas,Cleburne,2013,310.1038694,69.07433431,0.961037535,1.43428112,77.43193497,"10,028","9,172",856,8.5,7412.728614
Arkansas,Cleveland,2013,352.6616072,73.25792625,0.857444815,1.885167861,76.17761338,"3,600","3,328",272,7.6,3368.567778
Arkansas,Columbia,2013,378.8154458,66.97804397,3.029161324,2.188328627,74.61326847,"9,679","8,830",849,8.8,6269.733875
Arkansas,Conway,2013,310.187568,65.170476,1.385861078,2.097344316,76.12375174,"8,647","7,850",797,9.2,7270.593757
Arkansas,Craighead,2013,335.9230539,77.1562492,1.826906115,1.680167242,76.15000078,"49,333","46,104","3,229",6.5,7751.676521
Arkansas,Crawford,2013,338.8937749,76.89139776,0.994128112,1.754623172,76.04209023,"27,056","24,989","2,067",7.6,5990.701579
Arkansas,Crittenden,2013,363.3823148,77.29311287,7.504654138,2.256520877,72.43936745,"21,541","19,737","1,804",8.4,13124.3465
Arkansas,Cross,2013,346.4573466,91.47340468,1.867868182,3.573767022,74.03064126,"8,207","7,586",621,7.6,8187.333447
Arkansas,Dallas,2013,381.0920519,67.56338131,2.5689179,2.944966054,74.45101348,"2,934","2,616",318,10.8,6907.812108
Arkansas,Desha,2013,458.0339954,49.91314142,2.344987589,4.586324732,74.04151786,"5,644","5,100",544,9.6,7592.362445
Arkansas,Drew,2013,328.3952172,60.30158881,1.730318979,3.769645169,75.78626425,"8,169","7,370",799,9.8,8233.477126
Arkansas,Faulkner,2013,271.7060372,66.66599874,1.28742149,3.392087467,77.31055257,"59,300","55,458","3,842",6.5,7399.002494
Arkansas,Franklin,2013,324.4775583,84.15249259,0.936693906,1.037695562,75.71014323,"7,423","6,913",510,6.9,5098.191501
Arkansas,Fulton,2013,309.4085138,76.12338663,0.691118492,1.981145855,76.42418766,"4,918","4,579",339,6.9,2680.378978
Arkansas,Garland,2013,300.7565981,76.00496157,2.455954587,1.869821888,75.51140018,"40,834","37,743","3,091",7.6,11606.26988
Arkansas,Grant,2013,317.9052637,74.94808681,0.996273778,2.624499775,76.16231348,"8,273","7,733",540,6.5,4914.304731
Arkansas,Greene,2013,378.6511103,103.7785418,1.069162483,2.495569403,75.05157466,"19,420","17,889","1,531",7.9,9856.111801
Arkansas,Hempstead,2013,393.0990141,56.52757532,1.807101878,3.268393139,75.16934218,"10,096","9,365",731,7.2,8718.454435
Arkansas,Hot Spring,2013,322.799595,76.85399265,1.549317651,3.306471081,75.62879225,"14,111","13,084","1,027",7.3,1038.156816
Arkansas,Howard,2013,380.1966307,70.14384828,1.359367029,2.769548422,74.85069239,"6,235","5,836",399,6.4,7255.888573
Arkansas,Independence,2013,336.173579,68.47980894,1.244452229,1.286629925,75.89270638,"15,805","14,382","1,423",9,8648.663217
Arkansas,Izard,2013,301.605589,70.13304658,0.960612568,2.040380317,76.07436148,"5,002","4,570",432,8.6,4436.325678
Arkansas,Jackson,2013,399.755646,88.83016191,1.655193476,2.226607994,73.9407953,"6,276","5,593",683,10.9,10367.14588
Arkansas,Jefferson,2013,395.1620852,56.97290984,3.682555848,4.236756325,74.17836037,"31,027","27,830","3,197",10.3,11342.68971
Arkansas,Johnson,2013,302.5605979,70.95915034,1.252923682,1.322821912,76.57558221,"10,564","9,756",808,7.6,5057.064904
Arkansas,Lafayette,2013,369.0679877,63.76382747,1.839356568,3.17603436,74.18984563,"2,743","2,479",264,9.6,5175.408128
Arkansas,Lawrence,2013,337.9427825,89.53196049,1.012363793,1.923110613,75.02908421,"7,149","6,515",634,8.9,2182.810368
Arkansas,Lee,2013,353.035118,58.40178517,4.700430433,2.881696299,73.70479797,"3,313","3,005",308,9.3,5352.223534
Arkansas,Lincoln,2013,357.8944441,59.0973822,1.150488047,2.999692518,76.26186978,"4,354","3,993",361,8.3,1437.371663
Arkansas,Little River,2013,369.0618592,71.73651708,1.601544923,2.728499126,75.04539553,"5,708","5,275",433,7.6,4677.042802
Arkansas,Logan,2013,351.3558299,68.70075804,1.459399955,1.280759899,75.73699976,"9,248","8,530",718,7.8,6828.465652
Arkansas,Lonoke,2013,315.5040405,76.42675297,1.26060603,1.89283775,75.70512195,"32,797","30,800","1,997",6.1,5752.508361
Arkansas,Madison,2013,331.6239253,69.67394119,0.722564436,1.401312511,76.52024115,"6,857","6,461",396,5.8,2218.19828
Arkansas,Marion,2013,276.3942464,63.79503028,0.630487206,1.209288666,76.62971691,"6,514","6,013",501,7.7,4387.502266
Arkansas,Miller,2013,326.2960376,69.62375703,2.526110475,3.459028067,75.75624038,"19,556","18,303","1,253",6.4,10295.32967
Arkansas,Mississippi,2013,423.6248106,90.95764853,3.285141455,2.339822586,72.58095482,"19,000","16,852","2,148",11.3,11847.42059
Arkansas,Monroe,2013,405.1925857,59.54275228,2.660115227,2.477838769,73.70560215,"3,121","2,847",274,8.8,4600.077529
Arkansas,Montgomery,2013,316.2193497,76.80652358,0.831325277,2.190427611,77.1895079,"3,418","3,131",287,8.4,1785.714286
Arkansas,Nevada,2013,355.0985225,66.65704724,1.515260518,2.683168958,74.73210639,"3,779","3,488",291,7.7,4050.26366
Arkansas,Newton,2013,297.5096694,54.6960541,0.998824486,1.393458487,77.5672134,"3,490","3,249",241,6.9,2847.50843
Arkansas,Ouachita,2013,406.9926593,67.06008187,3.046136376,2.994690911,73.43894523,"10,253","9,261",992,9.7,5704.751311
Arkansas,Perry,2013,314.4093392,80.8052118,1.134268196,2.236777764,75.48790671,"4,364","3,956",408,9.3,5784.161491
Arkansas,Phillips,2013,428.543039,79.2316863,4.045367577,3.213381903,71.33168393,"7,595","6,732",863,11.4,16161.53664
Arkansas,Pike,2013,342.6921037,90.21218192,0.856249099,1.917058796,75.77817959,"4,202","3,831",371,8.8,2651.245552
Arkansas,Poinsett,2013,427.5461844,108.5975713,1.557053917,1.700636966,72.45501591,"10,147","9,289",858,8.5,8586.046128
Arkansas,Polk,2013,347.1361899,94.24496428,1.089107404,2.186461399,75.66370782,"8,455","7,850",605,7.2,5594.200059
Arkansas,Pope,2013,314.4394872,78.2428436,1.149289026,1.440635386,76.69645823,"29,650","27,479","2,171",7.3,6202.091698
Arkansas,Prairie,2013,310.3848408,70.52384437,1.426068349,1.687691859,76.27085911,"3,803","3,535",268,7,2281.205165
Arkansas,Pulaski,2013,287.5399812,55.53240938,4.042326471,3.237482992,76.44843114,"186,725","174,559","12,166",6.5,14931.41714
Arkansas,Randolph,2013,311.0539092,75.18941707,0.806031982,2.400836747,76.18896875,"6,692","6,055",637,9.5,5625
Arkansas,Saline,2013,249.647736,60.83114878,1.435550622,2.1986196,78.02724297,"54,784","51,620","3,164",5.8,9230.650692
Arkansas,Scott,2013,374.6801408,61.45753031,1.127878643,1.393410454,75.93503821,"4,591","4,303",288,6.3,6340.927807
Arkansas,Searcy,2013,331.7728912,61.25336258,0.895679779,1.372990836,76.37223699,"3,125","2,877",248,7.9,1207.091664
Arkansas,Sebastian,2013,327.3437781,70.54692467,1.968900601,1.608878786,76.4249971,"58,153","53,824","4,329",7.4,9099.727
Arkansas,Sevier,2013,343.0226395,89.70129729,1.134260877,1.933636487,75.27418866,"5,926","5,431",495,8.4,5093.319379
Arkansas,Sharp,2013,325.9613166,71.35978884,1.034194419,1.7178775,75.69691572,"6,019","5,433",586,9.7,4952.773069
Arkansas,Stone,2013,283.8230483,79.71407675,0.795433816,1.535973071,76.64816134,"4,803","4,400",403,8.4,6017.102063
Arkansas,Union,2013,335.181378,81.82785216,5.814526904,2.925950604,73.64372888,"16,600","15,174","1,426",8.6,8263.590245
Arkansas,Van Buren,2013,283.2700092,70.10695944,0.92082343,1.45187388,77.10129256,"6,494","5,865",629,9.7,5032.745295
Arkansas,Washington,2013,275.7936834,63.23837067,1.077971,1.79162667,78.28136819,"106,852","101,138","5,714",5.3,7098.879799
Arkansas,White,2013,354.6452068,77.24507232,1.103074168,1.632514709,75.81262285,"35,094","32,359","2,735",7.8,6980.451836
Arkansas,Woodruff,2013,435.95083,84.52092153,2.140675059,1.809832491,73.40473518,"3,237","2,930",307,9.5,7116.692831
Arkansas,Yell,2013,379.1427289,84.09996155,1.36272772,1.686084817,75.55878768,"9,065","8,471",594,6.6,5476.100866
California,Alameda,2013,204.4397544,37.4256456,2.824531184,0.681631372,81.15846642,"802,813","744,764","58,049",7.2,9170.618422
California,Alpine,2013,244.9278313,42.81890254,0.679395621,1.174503563,79.119395,526,475,51,9.7,6958.073149
California,Amador,2013,245.7930291,47.62066412,1.021792186,0.678399009,79.93232833,"14,449","12,959","1,490",10.3,4909.841408
California,Butte,2013,270.6986638,66.02279362,1.496896205,1.750502834,77.93186765,"101,748","91,263","10,485",10.3,6192.071594
California,Calaveras,2013,242.2445135,49.94773206,0.962399332,0.716228967,79.77270166,"20,255","18,243","2,012",9.9,5431.367268
California,Colusa,2013,221.6587169,55.39637764,0.87690944,1.787610752,80.02192789,"11,292","9,156","2,136",18.9,5399.225349
California,Contra Costa,2013,197.7890549,40.7621622,1.529894467,0.740330184,81.42517504,"538,002","497,661","40,341",7.5,6492.327083
California,Del Norte,2013,285.8366134,73.66938784,1.118919761,2.419470343,76.34716348,"10,330","9,107","1,223",11.8,5451.454075
California,El Dorado,2013,199.7141239,46.8248162,0.971893924,1.317161371,81.28338244,"88,598","81,063","7,535",8.5,4058.468523
California,Fresno,2013,279.5470419,47.8011007,3.299416477,1.018099912,78.50388887,"437,908","379,850","58,058",13.3,8752.966819
California,Glenn,2013,237.5092654,65.28336793,1.081534369,1.590573397,78.3598868,"12,990","11,418","1,572",12.1,6193.963208
California,Humboldt,2013,270.5096255,69.51637274,1.851375552,2.147264192,77.16791239,"63,055","57,947","5,108",8.1,8131.14171
California,Imperial,2013,227.3383643,33.10397538,2.126303434,1.887949788,80.41664805,"78,271","58,670","19,601",25,7345.756766
California,Inyo,2013,271.7705288,58.92730503,0.809454187,1.19592322,78.79063456,"9,390","8,654",736,7.8,4144.153879
California,Kern,2013,304.5848829,72.52443312,2.041951163,0.764177813,77.23297168,"393,440","347,213","46,227",11.7,8959.037441
California,Kings,2013,260.2469419,58.78641733,1.465430478,1.438730094,79.06322905,"58,198","50,387","7,811",13.4,5900.592373
California,Lake,2013,307.4506877,83.23717177,2.225325321,1.350237417,75.54720656,"29,259","26,068","3,191",10.9,6893.25561
California,Lassen,2013,257.9455878,65.1653092,0.698593583,1.826099917,78.80516981,"11,005","9,838","1,167",10.6,4246.061515
California,Los Angeles,2013,230.1680884,36.63818071,3.284663059,0.384703963,81.04597892,"4,967,167","4,482,594","484,573",9.8,5386.604544
California,Madera,2013,264.3957706,50.34399228,1.926466512,0.85867265,79.04680671,"62,263","54,428","7,835",12.6,6488.754484
California,Marin,2013,159.1725604,28.19795483,1.380829709,0.677430343,83.62938286,"138,367","131,216","7,151",5.2,4291.962184
California,Mariposa,2013,221.2027358,48.54166727,0.718606162,1.467149269,80.0658647,"8,229","7,363",866,10.5,4378.332866
California,Mendocino,2013,253.288964,59.42832173,1.681170599,1.647175374,78.48596199,"40,837","37,425","3,412",8.4,5351.771151
California,Merced,2013,259.5604201,54.69131099,1.768228938,1.200836884,78.75187974,"114,628","98,009","16,619",14.5,7344.85705
California,Modoc,2013,263.8811551,76.51895429,0.676677399,1.615679478,77.55980476,"3,503","3,073",430,12.3,5164.930556
California,Mono,2013,161.0945631,31.88004915,0.643343981,1.111391083,82.90155954,"8,368","7,655",713,8.5,3480.616924
California,Monterey,2013,204.2287027,37.55748037,1.510842439,0.856304473,81.55008031,"216,380","194,075","22,305",10.3,5924.591884
California,Napa,2013,234.9916314,45.29408939,1.151499239,0.478414453,80.40101777,"72,809","67,766","5,043",6.9,4288.40851
California,Nevada,2013,198.85038,48.39987462,0.8947031,0.816483467,81.15841461,"48,169","44,267","3,902",8.1,4529.818848
California,Orange,2013,211.8732372,37.73331956,1.116512473,0.278624887,82.00101014,"1,565,334","1,462,270","103,064",6.6,4349.589625
California,Placer,2013,212.0649524,44.05056062,0.76248197,0.679584068,81.31309476,"175,833","162,264","13,569",7.7,4311.460991
California,Plumas,2013,243.0155706,70.62258409,0.753557508,2.130851021,78.26873574,"8,256","7,114","1,142",13.8,5018.703242
California,Riverside,2013,238.6030743,51.19730603,2.424685936,0.419807214,80.08349411,"996,411","897,722","98,689",9.9,6227.358941
California,Sacramento,2013,247.407739,49.91472959,2.398369098,0.659222704,79.21284144,"680,241","619,835","60,406",8.9,7112.887687
California,San Benito,2013,208.5880575,40.90329903,0.792543942,0.739450658,81.6106393,"28,904","25,696","3,208",11.1,3625.309223
California,San Bernardino,2013,278.0635056,64.4266833,2.306430398,0.822516836,78.45323418,"896,673","809,057","87,616",9.8,6315.692619
California,San Diego,2013,213.6155831,41.21314888,2.299302918,1.026410733,81.033511,"1,543,189","1,422,391","120,798",7.8,5092.173696
California,San Joaquin,2013,265.6455404,55.27479568,2.556874019,0.558247646,78.37580571,"313,101","274,562","38,539",12.3,9499.787633
California,San Luis Obispo,2013,227.8910607,43.48112332,1.06510969,0.871093219,81.35903355,"138,258","128,819","9,439",6.8,5279.680365
California,San Mateo,2013,182.3781476,31.61025138,1.4253692,0.293789261,82.89188358,"418,085","396,092","21,993",5.3,4440.418615
California,Santa Barbara,2013,217.4003264,37.17835484,1.337178251,0.785201236,81.66683515,"217,331","201,680","15,651",7.2,5191.825754
California,Santa Clara,2013,168.7932321,30.1652886,1.095516138,0.369022601,83.1589161,"971,862","909,039","62,823",6.5,5290.715579
California,Santa Cruz,2013,217.4160362,40.49158033,1.443250987,0.751957748,81.25507926,"142,067","127,466","14,601",10.3,6838.142101
California,Shasta,2013,293.6838445,86.85817992,1.314246755,1.7310942,76.50688398,"75,285","66,385","8,900",11.8,7900.13947
California,Sierra,2013,227.0653348,53.80177176,0.532422151,1.500374597,79.03966949,"1,452","1,267",185,12.7,5517.241379
California,Siskiyou,2013,254.2919836,66.64604726,1.261701791,1.461211681,77.6447567,"18,293","15,888","2,405",13.1,4054.884292
California,Solano,2013,206.3368659,49.63562495,2.448674801,0.790961531,79.66185148,"203,055","184,630","18,425",9.1,7361.877736
California,Sonoma,2013,221.5201725,44.87219945,1.811538456,0.818635179,80.82265976,"249,962","232,197","17,765",7.1,4055.474051
California,Stanislaus,2013,299.1462895,57.09391097,1.867370135,0.778448986,78.01875217,"240,987","209,781","31,206",12.9,8892.205809
California,Sutter,2013,269.4324485,61.53283078,1.159456272,1.239924101,79.04640169,"44,792","38,243","6,549",14.6,6703.922351
California,Tehama,2013,260.0072746,74.72370876,1.096371298,1.476183333,77.77238858,"25,086","22,171","2,915",11.6,6423.783613
California,Trinity,2013,238.3722091,67.61192928,1.130878804,2.656959379,77.24993115,"5,192","4,572",620,11.9,2510.771059
California,Tulare,2013,299.2780855,58.24471253,2.021815885,1.491141916,78.11637211,"201,053","172,171","28,882",14.4,7204.007446
California,Tuolumne,2013,246.3590548,51.08394818,0.983329916,1.087515123,79.30513395,"21,749","19,406","2,343",10.8,4981.285265
California,Ventura,2013,214.5511087,40.2053556,1.084503437,0.873392499,81.33908401,"433,914","399,769","34,145",7.9,4304.620794
California,Yolo,2013,208.7730357,57.24797989,1.271107595,0.660520475,80.38290329,"101,835","92,660","9,175",9,6921.833619
California,Yuba,2013,328.4913928,88.8788496,1.582254003,1.434629816,76.11292777,"28,250","24,531","3,719",13.2,6623.231164
Colorado,Adams,2013,198.43307,57.34246079,1.640591002,1.282430076,80.20409112,"241,765","222,106","19,659",8.1,6362.740972
Colorado,Alamosa,2013,252.6757026,85.76030825,0.992604367,2.194477131,77.41021614,"7,562","6,827",735,9.7,2660.040924
